unitid,instnm,url,ok,status_code,content_type,saved_path,error
100654,Alabama A & M University,https://www.aamu.edu/,True,200,text/html; charset=utf-8,data/compilation/html/100654/fe697c40c727b651134dcf7eba8be43c559ef25c.html,
100654,Alabama A & M University,https://www.aamu.edu/academics/graduate-studies,True,200,text/html; charset=utf-8,data/compilation/html/100654/eb4d69bd3dcc0ffa5bd721451a7a7aa88a95136f.html,
100654,Alabama A & M University,https://www.aamu.edu/academics/colleges/agricultural-life-natural-sciences/departments/community-regional-planning/index.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/a67a234674440776e35b5d1b980ea7b53953c15a.html,
100654,Alabama A & M University,https://www.aamu.edu/alumni,True,200,text/html; charset=utf-8,data/compilation/html/100654/71ff609d37162eed121b04db3255a9d1671ddc47.html,
100654,Alabama A & M University,https://www.aamu.edu/about/policies-procedures/index.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/348339b5e2f6e2200716b7f59fbd18608eccd3dc.html,
100654,Alabama A & M University,https://www.aamu.edu/about/administrative-offices/registrar/academic-policies-procedures.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/cf2bf30991539943af6361f4b7fbc8ff84ec999d.html,
100654,Alabama A & M University,https://www.aamu.edu/academics/colleges/engineering-technology-physical-sciences/stem-day/_documents/2024/stem-2024-booklet.pdf,False,200,application/pdf,,skipped_non_html
100654,Alabama A & M University,https://www.aamu.edu/academics/academic-support-retention/testing/academic-honesty.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/2d4a011804adfb6d549052a258eeef62cca5caf1.html,
100654,Alabama A & M University,https://www.aamu.edu/about/inside-aamu/news/innovative-virtual-assistant-revolutionizes-student-support-and-boosts-campus-efficiency.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/1c41140a7bfe488703fb06a5b903729c7881e1f8.html,
100654,Alabama A & M University,https://www.aamu.edu/about/inside-aamu/news/aamu-and-amazons-mlu-join-forces-to-prepare-faculty-for-ai-era.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/7c0f7b95bf052b46bcbd8e6bf85f9db7271d39d7.html,
100654,Alabama A & M University,https://www.aamu.edu/about/inside-aamu/news/aamu-ibm-collaborate-on-ai-projects.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/43daed2b9d7765fbc5aef18b89e4e1feef8165ed.html,
100654,Alabama A & M University,https://www.aamu.edu/about/inside-aamu/news/aamu-students-will-conduct-artificial-intelligence-ai-research.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/f8911311c01caae5289e4c10919f428170a2980d.html,
100654,Alabama A & M University,https://www.aamu.edu/calendar/index.php?eID=4441,True,200,text/html; charset=utf-8,data/compilation/html/100654/7fdbd0e4b9ccb1672dbd97a8f1f765bf5f13b969.html,
100654,Alabama A & M University,https://www.aamu.edu/academics/colleges/education-humanities-behavioral-sciences/departments/english-foreign-languages/department-newsletter.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/60a937665670303c110a57349391cab3292e8293.html,
100654,Alabama A & M University,https://www.aamu.edu/research-economic-development/aamu-rise/ai-cyber.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/9610ca1c193721a66d6c7c28bf82587ce2920111.html,
100654,Alabama A & M University,https://www.aamu.edu/about/inside-aamu/news/aamu-ai-partnership-meta-ai.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/237fc99e2c918a60746c5a5355c15b5a8fa50b6a.html,
100654,Alabama A & M University,https://www.aamu.edu/about/inside-aamu/news/am-students-pitch-ai-solution-to-help-students-choose-majors.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/363ef113d7f1bbb825ac24a39d49ff8a3f256a95.html,
100654,Alabama A & M University,https://www.aamu.edu/about/administrative-offices/information-technology-services/about-its/,True,200,text/html; charset=utf-8,data/compilation/html/100654/24b0501de930a40a15748d3f8de22c937f095422.html,
100654,Alabama A & M University,https://www.aamu.edu/about/administrative-offices/information-technology-services/it-continuity.html,True,200,text/html; charset=utf-8,data/compilation/html/100654/cb3d38facf615c81a3d34e0d952adafee57fc1da.html,
100654,Alabama A & M University,https://www.aamu.edu/about/administrative-offices/information-technology-services/cyber-security/,True,200,text/html; charset=utf-8,data/compilation/html/100654/96cde7da9f208ea227b214f0d37ec20b77336233.html,
100654,Alabama A & M University,https://www.aamu.edu/about/strategic-plan/,True,200,text/html; charset=utf-8,data/compilation/html/100654/2e47000b663f9c4654807828911b2d843f318c6b.html,
100654,Alabama A & M University,https://www.aamu.edu/about/administrative-offices/information-technology-services/our-services/,True,200,text/html; charset=utf-8,data/compilation/html/100654/39b4a1129df1aef2838bb926aca15c44a2bb36a4.html,
100654,Alabama A & M University,https://www.aamu.edu/about/administrative-offices/information-technology-services/our-services/hardware-software/,True,200,text/html; charset=utf-8,data/compilation/html/100654/dc1033a7ff33cd00bed0666abb2f130508fbda2a.html,
100654,Alabama A & M University,https://www.aamu.edu/about/strategic-plan/_documents/aamu-strategic-plan.pdf,False,200,application/pdf,,skipped_non_html
100654,Alabama A & M University,https://www.aamu.edu/academics/catalogs/_documents/undergraduate-bulletins/undergraduate-bulletin-2025-2026.pdf,False,200,application/pdf,,skipped_non_html
100654,Alabama A & M University,https://www.aamu.edu/about/policies-procedures/_documents/5.10-general-artificial-intelligence-policy.pdf,False,200,application/pdf,,skipped_non_html
