unitid,instnm,url,ok,status_code,content_type,saved_path,error
100812,Athens State University,https://www.athens.edu/,True,200,text/html; charset=utf-8,data/compilation/html/100812/df5e20aef6318c4915b649ae5e6f8cf2cf530841.html,
100812,Athens State University,https://www.libguides.athens.edu/,False,,,,"ConnectionError: HTTPSConnectionPool(host='www.libguides.athens.edu', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x145263bd0>: Failed to resolve 'www.libguides.athens.edu' ([Errno 8] nodename nor servname provided, or not known)""))"
100812,Athens State University,https://libguides.athens.edu/AI,True,200,text/html; charset=utf-8,data/compilation/html/100812/f766b89a4d1bcac99ec0df0f067426bfcd0129dc.html,
100812,Athens State University,https://libguides.athens.edu/c.php?g=1403470&p=10407940,True,200,text/html; charset=utf-8,data/compilation/html/100812/680ebdb4817a402151a6c92163750f7667124218.html,
100812,Athens State University,https://libguides.athens.edu/c.php?g=1403470&p=10407941,True,200,text/html; charset=utf-8,data/compilation/html/100812/f5435a5e44447b1fa87b30dd727be81c3537ac01.html,
100812,Athens State University,https://www.athens.edu/about/governance-policies/policies/administrative/,True,200,text/html; charset=utf-8,data/compilation/html/100812/6dcaa99da29012f186c6c166eb8732d597998c8e.html,
100812,Athens State University,https://athens.edu/about/governance-policies/policies/student-affairs,True,200,text/html; charset=utf-8,data/compilation/html/100812/60f6b9f4e7bc685f7abdeaccfe1cb857c7882659.html,
100812,Athens State University,https://www.athens.edu/resources/student-services/successcenter/ai-chatbot/,True,200,text/html; charset=utf-8,data/compilation/html/100812/614ac03272194e143fab6c2bfddf1e10cb8e417d.html,
100812,Athens State University,https://www.athens.edu/about/governance-policies/policies/information-technology/,True,200,text/html; charset=utf-8,data/compilation/html/100812/ffd5006a1abffd9d7ea9d0da34be193306295baa.html,
100812,Athens State University,https://athens.edu/about/governance-policies/policies/research,True,200,text/html; charset=utf-8,data/compilation/html/100812/ef2980288c03c314ee129594ab885433be0f16c5.html,
100812,Athens State University,https://careertraining.athens.edu/training-programs/ai-for-business-course-chat-gpt-and-copilot/,True,403,text/html,data/compilation/html/100812/109f40bcc333b81ff77e4e8cc43901d594657271.html,
100812,Athens State University,https://athens.edu/programs/computer-science,True,200,text/html; charset=utf-8,data/compilation/html/100812/8a63df25f58b09beab040e28dcb421aa2f86f0b9.html,
100812,Athens State University,https://www.athens.edu/about/governance-policies/policies/academic/,True,200,text/html; charset=utf-8,data/compilation/html/100812/e6f49b9e108fe5b194efefb1339c99ff99f496ca.html,
100812,Athens State University,https://www.athens.edu/admissions/financial-aid/regulations/,True,200,text/html; charset=utf-8,data/compilation/html/100812/e93028bff818989b3467826ec48b7628bc30f28e.html,
100812,Athens State University,https://athens.edu/academics/graduation/requirements,True,200,text/html; charset=utf-8,data/compilation/html/100812/67602c6ef3d2a923912c2645472a03df6217eea2.html,
100812,Athens State University,https://athens.edu/faculty-and-staff/employee-handbook,True,200,text/html; charset=utf-8,data/compilation/html/100812/aeb0395479f6d776c920fa894a1cd03e4e593afb.html,
100812,Athens State University,https://athens.edu/about/governance-policies,True,200,text/html; charset=utf-8,data/compilation/html/100812/7a55633749d62adc143e998c4e87f63f97d87dbd.html,
100812,Athens State University,https://libguides.athens.edu/c.php?g=1473519&p=10972709,True,200,text/html; charset=utf-8,data/compilation/html/100812/a09c86ac313c8f5768cdad66bd25db30f077b53f.html,
100812,Athens State University,https://www.athens.edu/resources/academic/writing-center/about-us/,True,200,text/html; charset=utf-8,data/compilation/html/100812/7ce40bcb1320ff92bf2aef3af5753994a0e63a77.html,
100812,Athens State University,https://athens.edu/resources/academic/writing-center/faculty,True,200,text/html; charset=utf-8,data/compilation/html/100812/a36115138def0a54895da3089fa534c279d9b55b.html,
100812,Athens State University,https://www.athens.edu/athens-state-university-partners-with-givzey-introduces-virtual-engagement-officer/,True,200,text/html; charset=utf-8,data/compilation/html/100812/2d7d8a8e8e27c9af725576c5e0cbeca2a1da47bc.html,
100812,Athens State University,https://www.athens.edu/about/governance-policies/policies/human-resources/,True,200,text/html; charset=utf-8,data/compilation/html/100812/3b84265aad74a5157768ce64b1d7168a49493e8b.html,
100812,Athens State University,https://www.athens.edu/resources/student-services/successcenter/,True,200,text/html; charset=utf-8,data/compilation/html/100812/9672ea21d0aa632bf8f3449229db2c04aa57132b.html,
100812,Athens State University,https://athens.edu/about/governance-policies/policies/information-technology,True,200,text/html; charset=utf-8,data/compilation/html/100812/53b894881302133fb990b9a35eae6377cd09e3e8.html,
100812,Athens State University,https://athens.edu/about/governance-policies/policies/academic,True,200,text/html; charset=utf-8,data/compilation/html/100812/b2b9b0fb95b30e95083ac9a031d64edf35cb420d.html,
100812,Athens State University,https://athens.edu/physical-plant/energy-guidelines,True,200,text/html; charset=utf-8,data/compilation/html/100812/46503278d2955228aeb8fbac9a9a0a82b14a1813.html,
100812,Athens State University,https://athens.edu/resources/academic/writing-center/faqs,True,200,text/html; charset=utf-8,data/compilation/html/100812/c81e62c36fb4d4e855f64428a77521b040acec2e.html,
100812,Athens State University,https://athens.edu/resources/academic/writing-center,True,200,text/html; charset=utf-8,data/compilation/html/100812/837c9f3aeb329bb4b736872df5e4dfcdaf35f5bd.html,
100812,Athens State University,https://athens.edu/resources/academic/writing-center/resources/research-writing,True,200,text/html; charset=utf-8,data/compilation/html/100812/084c376e25f0beee698247faaf7d1964637cc7f7.html,
100812,Athens State University,https://athens.edu/resources/academic/writing-center/hours-location,True,200,text/html; charset=utf-8,data/compilation/html/100812/94fe838f63b9d71ba70df32edcfdadf054c21bec.html,
100812,Athens State University,https://libguides.athens.edu/plagiarism,True,200,text/html; charset=utf-8,data/compilation/html/100812/480f6d2ae9ae0727c32247b6d8aa15770967f7d7.html,
100812,Athens State University,https://athens.edu/resources/student-services/successcenter/ai-chatbot,True,200,text/html; charset=utf-8,data/compilation/html/100812/59eecbaba8ee92f70aceac211a509cb721b2e8fa.html,
100812,Athens State University,https://athens.edu/resources/student-services/successcenter/how-to-resource-guides,True,200,text/html; charset=utf-8,data/compilation/html/100812/2bc358fb9ecf00e7aa58d5532232fc09820e4f80.html,
100812,Athens State University,https://www.athens.edu/about/governance-policies/policies/student-affairs/,True,200,text/html; charset=utf-8,data/compilation/html/100812/c7d1701ee59ae1b98c94ed541eb5a170b25794d1.html,
100812,Athens State University,https://www.athens.edu/academics/policies/,True,200,text/html; charset=utf-8,data/compilation/html/100812/09dd090d3ca7be95832566f77f6daa98084a216d.html,
100812,Athens State University,https://helpdesk.athens.edu/hc/en-us/articles/360024565334-Honorlock-Student-Resources,True,403,text/html; charset=utf-8,data/compilation/html/100812/64472171e09e1de0a4d03ff525cf753819183a62.html,
100812,Athens State University,https://www.athens.edu/academics/graduation/preparing/,True,200,text/html; charset=utf-8,data/compilation/html/100812/d91b80c81f7f2af1d80230c5e27c9319e000ec7e.html,
100812,Athens State University,https://libguides.athens.edu/c.php?g=532136&p=10075708,True,200,text/html; charset=utf-8,data/compilation/html/100812/887243d9cc147ea0a914a6125df888965f26ce38.html,
100812,Athens State University,https://www.athens.edu/programs/individualized-degree/,True,200,text/html; charset=utf-8,data/compilation/html/100812/344f41e572e054ff4737a8594dbd5129bf9658b8.html,
100812,Athens State University,https://athens.edu/resources/academic/undergraduate-catalogs/23-24,True,200,text/html; charset=utf-8,data/compilation/html/100812/72d4394d74df0dbd3c839ed2b7ea90e810ebc446.html,
100812,Athens State University,https://athens.edu/resources/academic/graduate-catalogs/23-24,True,200,text/html; charset=utf-8,data/compilation/html/100812/cc5a1412561e46c42aba0a76555abd69d51759ea.html,
100812,Athens State University,https://www.athens.edu/academics/honors-program/,True,200,text/html; charset=utf-8,data/compilation/html/100812/51d882d0fe2beda2a4c9c396a917217f7f1033b0.html,
